"","Date","Site","TN","TP","Nitrate","Ammonium","SRP","DOC","Stream","DateStream","Q"
"1060",2021-10-31,"16",1.488378605,0.084163292,1.01,0.01969,59,5.252764659,"MB","2021-10-31 MB",0.126874488334554
"1061",2021-10-31,"17",NA,NA,0.0152,0.0609,3.17,1.062758254,"Wells","2021-10-31 Wells",NA
"1062",2021-10-31,"18",1.768412209,0.093794462,1.15,0.02135,66.3,5.68914579,"MB","2021-10-31 MB",0.126874488334554
"1063",2021-10-31,"18D",1.614393727,0.092481121,1.15,0.02084,66.7,5.572341419,"Wells","2021-10-31 Wells",NA
"1064",2021-10-31,"19",1.726407169,0.100251724,1.2,0.03141,65.8,5.663916046,"MB","2021-10-31 MB",0.126874488334554
"1065",2021-10-31,"20",1.908429011,0.088212761,1.3,0.0253,55.4,5.731195364,"MB","2021-10-31 MB",0.126874488334554
"1066",2021-10-31,"22",3.056566788,0.079238262,2.95,0.0173,78.8,2.850332352,"DE","2021-10-31 DE",0.488209432454037
"1067",2021-10-31,"23",3.18258191,0.09160556,3.16,0.014,84.1,2.9157428,"DE","2021-10-31 DE",0.488209432454037
"1068",2021-10-31,"24",3.406608793,0.089307212,3.24,0.0156,85.2,2.869021051,"DE","2021-10-31 DE",0.488209432454037
"1069",2021-10-31,"25",3.588630636,0.085804969,3.58,0.0172,81.8,2.73726572,"DE","2021-10-31 DE",0.488209432454037
"1070",2021-10-31,"31",NA,NA,4.6,0.0169,25.4,1.04126625,"FM_TD","2021-10-31 FM_TD",NA
"1071",2021-10-31,"40",2.622514702,0.100689504,2.26,0.01974,77.8,4.681824893,"EF","2021-10-31 EF",0.161381554610525
"1072",2021-10-31,"41",5.198823859,0.138229178,4.82,0.02379,106,4.899548241,"FM_Branch","2021-10-31 FM_Branch",0.53811369399137
"1073",2021-10-31,"42",5.002800336,0.141512531,4.82,0.03123,104,4.780875,"FM_Branch","2021-10-31 FM_Branch",0.53811369399137
"1074",2021-10-31,"TD1",NA,NA,4.63,0.03079,97.6,4.47251146,"LF_TD","2021-10-31 LF_TD",NA
"1075",2021-10-31,"TD2",NA,NA,5.18,0.009,24.1,0.955298233,"LF_TD","2021-10-31 LF_TD",NA
"1076",2021-11-14,"0",1.206944833,0.078691036,0.383,0.0402,4.34,4.486527984,"BD","2021-11-14 BD",0.13937488
"1077",2021-11-14,"1",1.215345842,0.085586079,0.368,0.0477,5.05,4.487462419,"BD","2021-11-14 BD",0.13937488
"1078",2021-11-14,"2",0.784094091,0.04301193,0.494,-0.0246,33.7,3.670766255,"LF","2021-11-14 LF",0.0382387126489467
"1079",2021-11-14,"4",0.768692243,0.03425632,0.457,-0.025,22.3,4.089393122,"LF","2021-11-14 LF",0.0382387126489467
"1080",2021-11-14,"5",0.851302156,0.036007442,0.51,0.0036,22.9,3.99688406,"LF","2021-11-14 LF",0.0382387126489467
"1081",2021-11-14,"6",1.155138617,0.047499179,0.855,-0.0151,32,4.229558367,"LF","2021-11-14 LF",0.0382387126489467
"1082",2021-11-14,"7",NA,NA,0.014,-0.0028,3.37,1.5075493,"Wells","2021-11-14 Wells",NA
"1083",2021-11-14,"8",1.432371885,0.014884535,1.26,-0.016,6.57,2.740069025,"FM","2021-11-14 FM",0.20075806313521
"1084",2021-11-14,"9",NA,NA,0.0146,-0.0129,3.77,1.116021048,"Wells","2021-11-14 Wells",NA
"1085",2021-11-14,"10",1.404368524,0.018277334,1.23,0.0156,7.32,2.698953887,"FM","2021-11-14 FM",0.20075806313521
"1086",2021-11-14,"11",1.502380286,0.016963993,1.23,-0.0196,6.96,2.709232671,"FM","2021-11-14 FM",0.20075806313521
"1087",2021-11-14,"12",1.894427331,0.01948123,1.64,0.0011,5.62,2.710167106,"FM_Branch","2021-11-14 FM_Branch",0.154172154584685
"1088",2021-11-14,"12D",1.83842061,0.017948999,1.65,-0.0108,4.73,2.665314228,"Wells","2021-11-14 Wells",NA
"1089",2021-11-14,"13",NA,NA,0.0112,0.0758,2.73,1.285153777,"Wells","2021-11-14 Wells",NA
"1090",2021-11-14,"14",0.371044525,0.028346284,0.0937,-0.0176,18.7,3.482010391,"EF","2021-11-14 EF",0.0462365895206703
"1091",2021-11-14,"15",0.40324839,0.026704608,0.127,-0.0164,18.3,3.506305701,"EF","2021-11-14 EF",0.0462365895206703
"1092",2021-11-14,"16",0.28283394,0.048484185,0.0404,0.0071,37.3,2.830709217,"MB","2021-11-14 MB",0.00824017104642281
"1093",2021-11-14,"17",NA,NA,0.0163,0.0024,3.63,1.130972007,"Wells","2021-11-14 Wells",NA
"1094",2021-11-14,"18",0.317838141,0.073218781,0.0207,0.02751,67.6,3.743652183,"MB","2021-11-14 MB",0.00824017104642281
"1095",2021-11-14,"18D",0.309437132,0.071905439,0.0219,0.005,69,3.375484805,"Wells","2021-11-14 Wells",NA
"1096",2021-11-14,"19",0.418650238,0.084163292,0.0197,-0.0162,68.7,5.122878199,"MB","2021-11-14 MB",0.00824017104642281
"1097",2021-11-14,"20",0.494259311,0.060632593,0.05,0.0043,37.3,5.216321696,"MB","2021-11-14 MB",0.00824017104642281
"1098",2021-11-14,"22",0.386446374,0.032176863,0.229,-0.0175,30.4,1.953274781,"DE","2021-11-14 DE",0.409777777777778
"1099",2021-11-14,"23",0.329039485,0.045748057,0.15,0.0021,44.3,2.399934696,"DE","2021-11-14 DE",0.409777777777778
"1100",2021-11-14,"24",0.401848222,0.03874357,0.194,-0.0219,38.1,2.686806232,"DE","2021-11-14 DE",0.409777777777778
"1101",2021-11-14,"25",0.610473257,0.050454197,0.394,-0.0145,46.3,2.89518523,"DE","2021-11-14 DE",0.409777777777778
"1102",2021-11-14,"31",NA,NA,1.83,-0.0129,19,0.916051964,"FM_TD","2021-11-14 FM_TD",NA
"1103",2021-11-14,"40",0.277233268,0.027580169,0.0391,0.0046,22.5,3.217973523,"EF","2021-11-14 EF",0.0462365895206703
"1104",2021-11-14,"41",1.726407169,0.016526212,1.5,-0.0039,4.43,2.663945274,"FM_Branch","2021-11-14 FM_Branch",0.154172154584685
"1105",2021-11-14,"42",1.740408849,0.016635657,1.51,-0.0144,5.83,2.626229736,"FM_Branch","2021-11-14 FM_Branch",0.154172154584685
"1106",2021-11-14,"TD1",NA,NA,1.17,0.0874,26.8,2.907795736,"LF_TD","2021-11-14 LF_TD",NA
"1107",2021-11-14,"LFL1",NA,NA,0.621,-0.0038,17.1,4.41750104,"LF_Long","2021-11-14 LF_Long",NA
"1108",2021-11-14,"LFL2",NA,NA,0.623,0.02402,8.82,3.951692468,"LF_Long","2021-11-14 LF_Long",NA
"1109",2021-11-14,"LFL3",NA,NA,0.772,-0.012,13.6,3.690718285,"LF_Long","2021-11-14 LF_Long",NA
"1110",2021-11-14,"LFL4",NA,NA,0.915,0.006,61,4.184705132,"LF_Long","2021-11-14 LF_Long",NA
"1111",2021-11-14,"FML1",NA,NA,1.55,0.02233,5.56,2.993197586,"FM_Long","2021-11-14 FM_Long",NA
"1112",2021-11-14,"FML2",NA,NA,1.57,-0.0142,7.61,3.085752384,"FM_Long","2021-11-14 FM_Long",NA
"1113",2021-11-14,"FML3",NA,NA,1.78,0.0108,6.33,2.976940889,"FM_Long","2021-11-14 FM_Long",NA
"1114",2021-11-14,"FML4",NA,NA,2.28,0.0017,13.2,3.0590914,"FM_Long","2021-11-14 FM_Long",NA
"1115",2021-11-14,"EFL1",NA,NA,0.168,-0.0027,17.3,3.22404269,"EF_Long","2021-11-14 EF_Long",NA
"1116",2021-11-14,"EFL2",NA,NA,0.231,0.0167,20.9,3.14557703,"EF_Long","2021-11-14 EF_Long",NA
"1117",2021-11-14,"EFL3",NA,NA,0.789,0.0054,38,3.98117128,"EF_Long","2021-11-14 EF_Long",NA
"1118",2021-11-14,"EFL3D",NA,NA,0.788,0.029324,37,4.020837622,"Wells","2021-11-14 Wells",NA
"1119",2021-11-14,"MBL1",NA,NA,0.717,-0.0124,22.5,4.2089818,"MB_Long","2021-11-14 MB_Long",NA
"1120",2021-11-14,"MBL2",NA,NA,0.236,-0.009,34.7,3.948224373,"MB_Long","2021-11-14 MB_Long",NA
"1121",2021-11-14,"DEL1",NA,NA,0.907,-0.0212,179,3.980304256,"DE_Long","2021-11-14 DE_Long",NA
"1122",2021-11-14,"DEL2",NA,NA,2.37,0.016,35.1,2.363304749,"DE_Long","2021-11-14 DE_Long",NA
"1123",2021-11-14,"BCB",NA,NA,0.361,0.0181,3.78,3.897069965,"BD_Long","2021-11-14 BD_Long",NA
"1124",2021-11-28,"0",1.115933912,0.065557623,0.203,0.0290398,3.69,4.163463047,"BD","2021-11-28 BD",0.831839701270528
"1125",2021-11-28,"1",1.093531224,0.066980409,0.203,0.02798,4.61,4.271407518,"BD","2021-11-28 BD",0.831839701270528
"1126",2021-11-28,"2",1.167740129,0.022326803,0.874,-0.0016,13,3.555679318,"LF","2021-11-28 LF",0.0945767018565813
"1127",2021-11-28,"4",1.205544665,0.019371785,0.936,-0.0258,11.1,3.578221939,"LF","2021-11-28 LF",0.0945767018565813
"1128",2021-11-28,"5",1.276953234,0.020904017,1.04,-0.0231,12.1,3.504091398,"LF","2021-11-28 LF",0.0945767018565813
"1129",2021-11-28,"6",1.642397088,0.019919011,1.45,-0.0183,11.3,3.502790863,"LF","2021-11-28 LF",0.0945767018565813
"1130",2021-11-28,"7",NA,NA,0.0144,0.0038,3.62,1.675754824,"Wells","2021-11-28 Wells",NA
"1131",2021-11-28,"8",2.818538225,0.009062055,2.71,0.0074,4.31,2.467347613,"FM","2021-11-28 FM",0.318432346917251
"1132",2021-11-28,"9",NA,NA,0.0151,-0.0116,3.62,1.064936512,"Wells","2021-11-28 Wells",NA
"1133",2021-11-28,"10",2.804536544,0.013680639,2.69,0.0043,5.05,2.426814247,"FM","2021-11-28 FM",0.318432346917251
"1134",2021-11-28,"11",2.818538225,0.012805078,2.71,-0.021,4.34,2.464313029,"FM","2021-11-28 FM",0.318432346917251
"1135",2021-11-28,"12",3.322598712,0.008711831,3.25,-0.0217,4.74,2.410557549,"FM_Branch","2021-11-28 FM_Branch",0.244540120815103
"1136",2021-11-28,"13",NA,NA,0.00416,0.0955,3.61,1.314639385,"Wells","2021-11-28 Wells",NA
"1137",2021-11-28,"14",1.684402128,0.013023968,1.5,0.0104,7.68,2.682152775,"EF","2021-11-28 EF",0.0733381538185121
"1138",2021-11-28,"15",1.754410529,0.014227865,1.58,-0.0165,7.38,2.731789891,"EF","2021-11-28 EF",0.0733381538185121
"1139",2021-11-28,"16",1.027723327,0.050563642,0.749,-0.0156,38.9,3.348894127,"MB","2021-11-28 MB",0.130127504373141
"1140",2021-11-28,"17",NA,NA,0.0126,0.02711,4.8,0.949405582,"Wells","2021-11-28 Wells",NA
"1141",2021-11-28,"18",1.219546346,0.05800591,0.962,-0.0069,44.5,3.752927247,"MB","2021-11-28 MB",0.130127504373141
"1142",2021-11-28,"19",1.390366844,0.061836489,1.05,-0.0013,44.3,3.930233628,"MB","2021-11-28 MB",0.130127504373141
"1143",2021-11-28,"20",1.474376925,0.05286199,1.12,-0.008,32.4,4.002846876,"MB","2021-11-28 MB",0.130127504373141
"1144",2021-11-28,"22",1.82441893,0.029987961,1.75,-0.0203,28.4,1.956020289,"DE","2021-11-28 DE",0.388289368505196
"1145",2021-11-28,"23",2.090450854,0.034146875,1.98,-0.0293,33.7,2.121188335,"DE","2021-11-28 DE",0.388289368505196
"1146",2021-11-28,"24",2.202464296,0.034475211,2.1,-0.0054,31.8,2.193368071,"DE","2021-11-28 DE",0.388289368505196
"1147",2021-11-28,"25",2.4824979,0.036773558,2.46,-0.018,34.9,2.243221944,"DE","2021-11-28 DE",0.388289368505196
"1148",2021-11-28,"31",NA,NA,3.99,-0.0193,14.6,0.788355899,"FM_TD","2021-11-28 FM_TD",NA
"1149",2021-11-28,"40",1.586390367,0.012586188,1.38,-0.0129,8.88,2.615175181,"EF","2021-11-28 EF",0.0733381538185121
"1150",2021-11-28,"41",3.16858023,0.018824559,3.06,-0.0177,3.43,2.371107964,"FM_Branch","2021-11-28 FM_Branch",0.244540120815103
"1151",2021-11-28,"42",3.280593671,0.009576447,3.07,-0.0113,3.53,2.384546833,"FM_Branch","2021-11-28 FM_Branch",0.244540120815103
"1152",2021-11-28,"TD1",NA,NA,5.32,0.0073,55.4,2.653107475,"LF_TD","2021-11-28 LF_TD",NA
"1153",2021-12-13,"0",1.740408849,0.157929298,0.818,-8e-04,14.1,4.46840204,"BD","2021-12-13 BD",4.07280572781853
"1154",2021-12-13,"1",1.670400448,0.154645945,0.831,0.0079,10.5,4.598423452,"BD","2021-12-13 BD",4.07280572781853
"1155",2021-12-13,"2",8.615233828,0.128379118,8.89,-0.0235,96.8,2.806565868,"LF","2021-12-13 LF",0.398547648284649
"1156",2021-12-13,"4",8.965275833,0.122906862,8.92,-0.0057,96.7,2.919318812,"LF","2021-12-13 LF",0.398547648284649
"1157",2021-12-13,"3",NA,NA,0.0628,-0.0395,0.202,3.336809439,"Wells","2021-12-13 Wells",NA
"1158",2021-12-13,"5",9.021282554,0.119623509,8.92,-0.0071,96,2.734444617,"LF","2021-12-13 LF",0.398547648284649
"1159",2021-12-13,"6",9.119294315,0.12071796,9.15,-0.0037,95.1,2.639975934,"LF","2021-12-13 LF",0.398547648284649
"1160",2021-12-13,"7",NA,NA,0.0638,-0.0251,3.24,1.491114865,"Wells","2021-12-13 Wells",NA
"1161",2021-12-13,"8",6.626995239,0.17872387,6.77,0.0069,136,3.120445683,"FM","2021-12-13 FM",0.659731319147052
"1162",2021-12-13,"9",NA,NA,0.186,-0.0018,3.4,1.115271721,"Wells","2021-12-13 Wells",NA
"1163",2021-12-13,"10",7.145057407,0.174346065,6.99,0.0127,125,3.149903659,"FM","2021-12-13 FM",0.659731319147052
"1164",2021-12-13,"11",6.963035564,0.180912772,7.04,0.01984,130,3.075750823,"FM","2021-12-13 FM",0.659731319147052
"1165",2021-12-13,"12",7.635116214,0.162307103,7.56,0.0069,113,3.000582194,"FM_Branch","2021-12-13 FM_Branch",0.506640666538978
"1166",2021-12-13,"13",NA,NA,-0.0058,0.0676,4.29,1.307256462,"Wells","2021-12-13 Wells",NA
"1167",2021-12-13,"14",5.086810417,0.247674291,4.88,0.0071,200,3.208819612,"EF","2021-12-13 EF",0.151942720112758
"1168",2021-12-13,"15",5.114813778,0.244390938,4.87,0.0062,183,3.184440597,"EF","2021-12-13 EF",0.151942720112758
"1169",2021-12-13,"16",3.420610473,0.15902375,3.13,0.0034,107,3.654752423,"MB","2021-12-13 MB",1.76089828269485
"1170",2021-12-13,"17",NA,NA,0.0121,-0.0054,3.16,1.030960962,"Wells","2021-12-13 Wells",NA
"1171",2021-12-13,"18",3.532623915,0.152457043,3.3,0.002,108,3.769536951,"MB","2021-12-13 MB",1.76089828269485
"1172",2021-12-13,"18D",3.686642397,0.165590456,NA,NA,NA,3.869084594,"Wells","2021-12-13 Wells",NA
"1173",2021-12-13,"19",3.602632316,0.164496005,3.35,5e-04,104,3.753284274,"MB","2021-12-13 MB",1.76089828269485
"1174",2021-12-13,"20",3.85466256,0.176534968,3.46,0.0106,111,3.563331118,"MB","2021-12-13 MB",1.76089828269485
"1175",2021-12-13,"21",NA,NA,0.0429,-0.0153,7.76,1.980726744,"Wells","2021-12-13 Wells",NA
"1176",2021-12-13,"22",4.218706245,0.073547116,4.22,-0.0067,69.4,1.74709452,"DE","2021-12-13 DE",0.528177458033573
"1177",2021-12-13,"23",4.204704565,0.074313232,4.35,-0.0047,70.2,1.697320698,"DE","2021-12-13 DE",0.528177458033573
"1178",2021-12-13,"24",4.274712966,0.075079348,4.43,-0.0105,69,1.737952389,"DE","2021-12-13 DE",0.528177458033573
"1179",2021-12-13,"25",4.526743209,0.080551603,4.71,-0.0078,76,1.820231564,"DE","2021-12-13 DE",0.528177458033573
"1180",2021-12-13,"31",NA,NA,7.15,-0.0105,21.3,0.816527211,"FM_TD","2021-12-13 FM_TD",NA
"1181",2021-12-13,"40",4.960795295,0.242202036,4.84,0.0182,205,3.147872075,"EF","2021-12-13 EF",0.151942720112758
"1182",2021-12-13,"41",7.649117894,0.157929298,7.47,0.0086,121,3.002613779,"FM_Branch","2021-12-13 FM_Branch",0.506640666538978
"1183",2021-12-13,"42",7.621114534,0.155740396,7.45,0.0096,117,2.956903126,"FM_Branch","2021-12-13 FM_Branch",0.506640666538978
"1184",2021-12-13,"TD1",NA,NA,10,-0.0042,53.8,1.51549388,"LF_TD","2021-12-13 LF_TD",NA
"1185",2021-12-13,"TD2",NA,NA,6.14,0.0014,15.1,1.519557049,"LF_TD","2021-12-13 LF_TD",NA
"1186",2021-12-13,"TD2D",NA,NA,NA,NA,NA,0.739834894,"Wells","2021-12-13 Wells",NA
"1187",2021-12-13,"TD3",NA,NA,4.19,-0.0149,41.2,1.11019276,"LF_TD","2021-12-13 LF_TD",NA
