"","Date","TN_Stream_Change","TN_Lake_Change","TP_Stream_Change","TP_Lake_Change","Nitrate_Stream_Change","Nitrate_Lake_Change","SRP_Stream_Change","SRP_Lake_Change","DOC_Stream_Change","DOC_Lake_Change"
"1","2019-12-08",-0.341683955405116,NA,-0.152622441195882,NA,0.588155825652278,NA,-49.9028010263124,NA,-11.8982211132153,NA
"2","2019-12-15",-7.63138088984862,NA,-0.368839380923648,NA,-5.80177190875869,NA,-10.3965345045139,NA,-7.78654303634173,NA
"3","2020-01-06",21.6388703503234,NA,0.978765864698845,NA,20.2375800811878,NA,33.1245751037937,NA,NA,NA
"4","2020-01-13",38.6344954703839,NA,31.6214449426678,NA,40.7383901045418,NA,61.3205390885551,NA,NA,NA
"5","2020-01-31",3.82177742178947,NA,0.089574666923862,NA,6.73287499153485,NA,5.63406631175647,NA,5.44241614761823,NA
"6","2020-02-16",7.59664971100912,NA,0.604941864280149,NA,11.1123135012126,NA,5.99526834102349,NA,9.94559890981784,NA
"7","2020-03-01",NA,NA,NA,NA,6.42799934961847,NA,1.89139988299361,NA,7.15082662094688,NA
"8","2020-03-08",11.5969942750752,NA,-0.0110409051321331,NA,7.61226050848945,NA,5.35506678433761,NA,4.05104734090396,NA
"9","2020-05-22",73.7500818630669,NA,24.353559178289,NA,70.3777985592447,NA,97.8885993566467,NA,66.7348389010406,NA
"10","2020-06-01",55.884149201584,NA,2.03224226029857,NA,51.2348648396937,NA,85.719025666521,NA,39.978945475303,NA
"11","2020-06-08",27.3702044519138,NA,0.146646210519363,NA,25.5415255974421,NA,26.1636507742423,NA,19.3208488879756,NA
"12","2020-06-15",21.8486764689656,NA,0.12790810195778,NA,23.4374983385039,NA,19.7245579151311,NA,17.1153821829164,NA
"13","2020-07-13",0.66503132630691,NA,0.0781726363066323,NA,0.12576811898465,NA,15.7124668465322,NA,6.83605060664103,NA
"14","2020-07-20",1.94009190864629,NA,0.21652961614903,NA,0.611054451280306,NA,89.0195871940256,NA,9.66925153011831,NA
"15","2020-07-28",1.76231627317511,NA,0.178596569938646,NA,0.518396951743204,NA,49.0202869200387,NA,12.4042841929937,NA
"16","2020-08-04",4.92135918866874,NA,0.722920907266166,NA,1.85269569004226,NA,16.0483396936522,NA,27.0852798686418,NA
"17","2020-08-18",0.0957433726733665,NA,-0.0112899815927973,NA,NA,NA,NA,NA,-0.0635296755733292,NA
"18","2020-11-03",3.39074923811745,NA,0.461118250316423,NA,0.402699691625584,NA,95.4934108368036,NA,38.5569890512692,NA
"19","2020-11-17",1.88632132168683,NA,0.231411868272678,NA,0.163573486689367,NA,59.379183399191,NA,22.4439053012195,NA
"20","2020-12-02",37.8824492245017,NA,1.76798373432628,NA,39.5458089470422,NA,32.5601866114377,NA,29.140772081185,NA
"21","2020-12-14",15.5729070504182,NA,-0.00930465239776163,NA,15.1098963782068,NA,5.46452780472793,NA,10.5128358519534,NA
"22","2021-01-12",-3.46847029306466,NA,-0.0163553837879604,NA,-0.53290880218395,NA,-1.10914607018082,NA,NA,NA
"23","2021-01-27",-1.77770737406448,-44.7194866034313,0.83613893727327,-92.7299110709898,-4.0077057965492,-49.4859753153712,-12.8603181648853,-48.7048570294993,NA,NA
"24","2021-02-24",-8.39033249726655,NA,-9.71760566225534,NA,-3.52322446432682,NA,-7.95805155348528,NA,2.39016714993405,NA
"25","2021-03-10",-2.14949956399416,31.4248896299157,-0.352476319522373,-69.4016434109096,-1.91663405136034,20.044023554816,-3.16599053660677,556.940382534599,-5.17953035769254,121.108233851459
"26","2021-03-24",-2.03149824893052,-44.2738080638539,-0.308652926588431,-75.3212643118924,-2.1577692543083,-43.5709411273412,-8.24834606076127,231.721860482911,-1.14733315032209,21.2070514384649
"27","2021-04-07",-0.0767712262778619,NA,0.0127374707876996,NA,-1.80153491173626,NA,-0.716726389435838,NA,-0.153919887072463,NA
"28","2021-04-21",-3.95483516324305,-6.56438525533834,-0.0771104650466277,-91.7238440301746,-4.44459770921755,-18.9223392391549,4.52317598269694,-54.0425882333425,-0.510081348362982,9.60945615031616
"29","2021-04-29",-14.6988491849497,-19.8214906255871,NA,NA,-11.7113477389572,-21.4538087291755,-80.0232962444762,-83.8168856815691,NA,NA
"30","2021-05-05",-5.45117109056117,-56.0529719376264,5.32813700559849,-69.9696997727724,-3.27862054333264,-63.5284847256388,5.64500200577323,-93.5162637315976,7.10363183942513,-25.0329646302545
"31","2021-05-10",-3.70064264684408,-18.228625029143,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-05-18",-2.20530624790372,41.8837691064715,-0.187342458083729,-90.3032109770142,-5.29318018719356,27.7572784836331,-11.3910800271675,-12.8417655565181,0.115312213830446,108.981479681105
"33","2021-06-01",-10.1672251226711,14.6879738750154,-0.335576870832292,-95.9259137857507,-8.70453212134978,-1.38907630784754,-17.365403311053,-68.2106410770697,-1.01085926902519,56.2645122715226
"34","2021-06-09",-5.80301215997883,1163.54260716294,NA,NA,-5.52559493580088,1114.80650223574,5.18156734973394,376.713413542544,3.40875942252087,1332.88385532244
"35","2021-06-15",-2.39286268071931,1522.06351948512,-0.541414536516481,147.554501794716,-3.44858630158422,1251.34482909841,-5.84967131252814,666.921365835746,-2.35925245097966,2257.94654947602
"36","2021-06-29",-7.77915811953424,85.5043730921609,-0.992408832867184,-93.0833587162956,-5.28472013809769,65.9557386133149,-15.799044955443,-81.3430029494449,-5.78958408036109,133.005385819579
